Iteration,Loss
0,8698.3955078125
1,8728.9228515625
2,9194.1806640625
3,9876.65625
4,9679.765625
5,11833.8310546875
6,11819.3623046875
7,10288.1416015625
8,11267.8212890625
9,10365.9345703125
10,10773.0732421875
11,9545.865234375
12,10065.02734375
13,9934.7724609375
14,10197.4013671875
15,8735.3359375
16,11606.7119140625
17,11193.072265625
18,11299.8466796875
19,8897.8603515625
20,10555.87109375
21,11840.634765625
22,11018.361328125
23,8088.56591796875
24,10801.0546875
25,11743.9638671875
26,9384.181640625
27,9906.46484375
28,9898.1611328125
29,8814.6796875
30,9868.4228515625
31,10068.5732421875
32,11754.314453125
33,11569.4580078125
34,9926.0380859375
35,8510.0302734375
36,9583.1328125
37,8370.111328125
38,7609.7470703125
39,11019.77734375
40,9738.970703125
41,10185.5283203125
42,11153.7138671875
43,11351.611328125
44,8151.255859375
45,9163.533203125
46,9065.46484375
47,10952.802734375
48,8644.2666015625
49,9405.0849609375
50,9619.947265625
51,10956.5751953125
52,7865.587890625
53,10355.83984375
54,8207.76171875
55,9279.3251953125
56,8666.94921875
57,10584.2861328125
58,9410.236328125
59,10626.4052734375
60,9219.09375
61,7566.75634765625
62,10632.5732421875
63,9421.6494140625
64,8681.4931640625
65,7902.8837890625
66,8512.59375
67,8434.283203125
68,8218.076171875
69,9616.9140625
70,9961.9072265625
71,7844.57958984375
72,9308.7744140625
73,8072.28515625
74,8038.86767578125
75,7729.83154296875
76,8501.67578125
77,7311.74267578125
78,7469.962890625
79,5814.34326171875
80,6992.4638671875
81,7935.4501953125
82,7485.3486328125
83,6493.35888671875
84,6798.984375
85,5954.74951171875
86,6322.46044921875
87,8184.04833984375
88,5910.54296875
89,6166.13232421875
90,6895.5546875
91,5038.9189453125
92,6506.4384765625
93,5658.22314453125
94,4662.353515625
95,5494.41552734375
96,4444.0673828125
97,5202.0888671875
98,4897.55517578125
99,5537.66455078125
100,5017.7138671875
101,4918.8310546875
102,4591.23828125
103,4420.2705078125
104,3973.675537109375
105,3717.60107421875
106,3674.42578125
107,4688.07275390625
108,4827.5966796875
109,5203.75146484375
110,3999.362548828125
111,3846.225830078125
112,4067.241943359375
113,4518.21728515625
114,3449.32080078125
115,4161.6005859375
116,2953.740478515625
117,3550.302001953125
118,3434.799072265625
119,2758.737548828125
120,3036.539794921875
121,2980.64990234375
122,3054.16064453125
123,2316.400634765625
124,2798.8447265625
125,2255.750244140625
126,2130.36962890625
127,2671.669189453125
128,2400.70361328125
129,2069.144287109375
130,1952.1705322265625
131,2312.77197265625
132,1987.6142578125
133,1806.0257568359375
134,1646.74365234375
135,1438.174560546875
136,1705.45751953125
137,1936.3751220703125
138,935.0643310546875
139,1177.6722412109375
140,1199.2513427734375
141,1079.1502685546875
142,880.3248901367188
143,1009.0289916992188
144,754.151123046875
145,955.7908935546875
146,811.3142700195312
147,1090.1285400390625
148,900.9932861328125
149,661.7286987304688
150,647.89501953125
151,633.6206665039062
152,506.2792663574219
153,562.1752319335938
154,771.3153076171875
155,700.49560546875
156,563.4540405273438
157,538.4771728515625
158,601.2360229492188
159,585.7410888671875
160,444.26824951171875
161,426.2286071777344
162,515.5177612304688
163,412.40692138671875
164,443.8000793457031
165,387.0966491699219
166,419.5502014160156
167,431.7087097167969
168,259.96331787109375
169,456.8388977050781
170,316.4382019042969
171,200.35752868652344
172,321.9273986816406
173,341.3310241699219
174,228.28887939453125
175,231.36460876464844
176,210.9295196533203
177,240.0083465576172
178,255.6559600830078
179,215.51937866210938
180,247.79368591308594
181,286.1094970703125
182,193.89479064941406
183,156.40948486328125
184,203.76206970214844
185,130.64170837402344
186,214.29794311523438
187,169.84475708007812
188,138.3147430419922
189,197.91429138183594
190,109.18291473388672
191,182.51072692871094
192,174.32237243652344
193,140.67807006835938
194,143.32809448242188
195,142.98204040527344
196,128.04237365722656
197,134.07122802734375
198,143.68592834472656
199,148.28323364257812
200,123.46183776855469
201,132.4778594970703
202,121.07669830322266
203,119.67648315429688
204,78.44042205810547
205,112.83243560791016
206,127.50167083740234
207,119.3996353149414
208,90.0716781616211
209,154.10345458984375
210,98.4197769165039
211,86.08133697509766
212,90.20565795898438
213,99.50811004638672
214,93.22119140625
215,77.62931823730469
216,73.91522216796875
217,82.85971069335938
218,80.71106719970703
219,66.1869125366211
220,71.81050109863281
221,86.03629302978516
222,91.0523910522461
223,61.883113861083984
224,68.29032897949219
225,88.10822296142578
226,59.416908264160156
227,77.54585266113281
228,57.24162673950195
229,49.089481353759766
230,70.94200134277344
231,87.43341827392578
232,61.170101165771484
233,66.8648910522461
234,104.5450439453125
235,74.6640853881836
236,45.23762130737305
237,68.6047592163086
238,84.4392318725586
239,40.12161636352539
240,56.13438415527344
241,48.24397277832031
242,47.40743637084961
243,51.94465637207031
244,44.90447235107422
245,56.2036018371582
246,63.75601577758789
247,48.15533447265625
248,49.72247314453125
249,56.809532165527344
250,59.60757827758789
251,45.66547393798828
252,46.900962829589844
253,39.756473541259766
254,55.42729187011719
255,47.73259735107422
256,48.0727424621582
257,47.733741760253906
258,52.805606842041016
259,49.731170654296875
260,48.94660186767578
261,41.73338317871094
262,52.99310302734375
263,44.17161560058594
264,47.48504638671875
265,43.108055114746094
266,43.81879806518555
267,38.91703796386719
268,48.21917724609375
269,49.417518615722656
270,32.538631439208984
271,27.4754638671875
272,42.40077590942383
273,43.66845703125
274,34.81407928466797
275,38.03248596191406
276,43.593528747558594
277,33.577762603759766
278,34.22560501098633
279,30.83836555480957
280,30.941926956176758
281,43.83518981933594
282,27.022747039794922
283,33.912601470947266
284,47.49488067626953
285,33.76234817504883
286,36.22522735595703
287,32.59674835205078
288,42.75041580200195
289,31.30091094970703
290,45.905609130859375
291,33.19462203979492
292,32.621612548828125
293,34.03729248046875
294,33.13668441772461
295,28.615890502929688
296,42.76646423339844
297,38.503047943115234
298,26.062829971313477
299,39.298736572265625
300,39.99552536010742
301,36.82087707519531
302,27.031574249267578
303,31.034801483154297
304,30.3477783203125
305,26.229019165039062
306,26.48196792602539
307,37.56404495239258
308,25.766254425048828
309,33.205562591552734
310,27.589019775390625
311,25.67388916015625
312,30.147380828857422
313,27.679414749145508
314,23.552581787109375
315,25.422935485839844
316,26.34495735168457
317,27.071002960205078
318,26.59854507446289
319,25.999183654785156
320,23.243183135986328
321,24.31113052368164
322,27.759994506835938
323,25.310277938842773
324,19.573705673217773
325,27.19782257080078
326,31.767763137817383
327,21.317886352539062
328,25.328460693359375
329,30.132917404174805
330,30.743656158447266
331,29.1012020111084
332,23.647302627563477
333,20.416234970092773
334,18.980270385742188
335,23.61219024658203
336,20.42083740234375
337,26.77664566040039
338,20.91659164428711
339,20.124765396118164
340,16.342269897460938
341,19.184539794921875
342,24.139404296875
343,22.773521423339844
344,20.227317810058594
345,21.977279663085938
346,16.969640731811523
347,20.46700668334961
348,22.720834732055664
349,23.198787689208984
350,19.545400619506836
351,22.24879264831543
352,23.5609188079834
353,17.654375076293945
354,23.386693954467773
355,22.39808464050293
356,24.600093841552734
357,23.755420684814453
358,17.67141342163086
359,20.750837326049805
360,20.836042404174805
361,16.67388343811035
362,21.98025894165039
363,22.89794158935547
364,16.11785316467285
365,18.609085083007812
366,18.94109535217285
367,17.45524787902832
368,23.218957901000977
369,21.656330108642578
370,21.87006950378418
371,25.414026260375977
372,17.066303253173828
373,21.96867561340332
374,16.522319793701172
375,18.920757293701172
376,20.72330093383789
377,17.56158447265625
378,16.59479331970215
379,22.635709762573242
380,14.298309326171875
381,17.601003646850586
382,16.296581268310547
383,13.659515380859375
384,17.697317123413086
385,20.733531951904297
386,15.757967948913574
387,19.800729751586914
388,20.52817726135254
389,21.704023361206055
390,13.097038269042969
391,14.114973068237305
392,19.508935928344727
393,15.623235702514648
394,15.265748023986816
395,17.90904998779297
396,16.248916625976562
397,16.039321899414062
398,15.803722381591797
399,15.891434669494629
400,19.059904098510742
401,17.2388973236084
402,16.395519256591797
403,14.974989891052246
404,17.132753372192383
405,18.007492065429688
406,22.530847549438477
407,15.494434356689453
408,18.21000862121582
409,18.6203670501709
410,14.659455299377441
411,12.378819465637207
412,16.057756423950195
413,23.256250381469727
414,15.185361862182617
415,16.559375762939453
416,22.2840633392334
417,13.276371955871582
418,16.76026153564453
419,17.042644500732422
420,14.995124816894531
421,13.928619384765625
422,15.362497329711914
423,15.217124938964844
424,22.40550422668457
425,14.850614547729492
426,17.71602439880371
427,20.365873336791992
428,14.753745079040527
429,15.167457580566406
430,14.668327331542969
431,16.004154205322266
432,13.146238327026367
433,14.288623809814453
434,14.04576587677002
435,11.71685791015625
436,12.007043838500977
437,21.118410110473633
438,11.753114700317383
439,13.788873672485352
440,13.850284576416016
441,15.804931640625
442,10.483976364135742
443,13.782423973083496
444,12.795212745666504
445,14.662765502929688
446,13.509254455566406
447,9.958693504333496
448,14.467117309570312
449,11.312725067138672
450,12.878023147583008
451,12.977072715759277
452,11.306750297546387
453,13.230685234069824
454,12.007688522338867
455,12.576696395874023
456,10.971607208251953
457,12.851263999938965
458,15.946514129638672
459,10.857382774353027
460,15.573023796081543
461,11.058317184448242
462,11.391485214233398
463,10.370539665222168
464,12.849839210510254
465,12.392733573913574
466,10.3890380859375
467,13.476518630981445
468,14.747947692871094
469,10.301122665405273
470,12.923280715942383
471,12.803498268127441
472,14.729255676269531
473,13.280900001525879
474,12.03148365020752
475,10.832855224609375
476,13.400701522827148
477,11.508901596069336
478,10.28066635131836
479,9.94852066040039
480,10.525158882141113
481,10.367286682128906
