Iteration,Loss
0,9044.130859375
1,9274.3427734375
2,8679.9853515625
3,10136.2978515625
4,10781.263671875
5,10089.6201171875
6,11781.84765625
7,10240.3466796875
8,10896.3828125
9,9704.7119140625
10,8529.5166015625
11,11458.01171875
12,8351.9951171875
13,10557.3662109375
14,11953.607421875
15,8002.93212890625
16,10137.431640625
17,11334.126953125
18,9771.962890625
19,9488.185546875
20,10618.58203125
21,10454.171875
22,11252.6708984375
23,8535.08984375
24,9595.3046875
25,11860.0908203125
26,9794.775390625
27,10275.59375
28,11370.0546875
29,10427.671875
30,9881.158203125
31,10937.734375
32,11336.9921875
33,9038.3486328125
34,9551.2021484375
35,10087.328125
36,9717.8115234375
37,9310.185546875
38,9286.9990234375
39,8923.21875
40,9922.62109375
41,8248.8076171875
42,7382.60791015625
43,9365.5029296875
44,9097.3525390625
45,9125.2275390625
46,8367.7685546875
47,7631.7724609375
48,7151.10107421875
49,9053.1328125
50,7554.79296875
51,8748.888671875
52,7707.35205078125
53,9212.6728515625
54,6671.05419921875
55,10519.9306640625
56,8598.4912109375
57,8719.3076171875
58,7561.4873046875
59,7487.35009765625
60,6860.951171875
61,6053.92333984375
62,7475.81787109375
63,6762.20556640625
64,8628.9990234375
65,7889.27490234375
66,6695.447265625
67,7483.84521484375
68,7754.56787109375
69,6775.49755859375
70,6414.99169921875
71,6494.17529296875
72,6503.09912109375
73,5572.68896484375
74,6792.54638671875
75,6130.2939453125
76,5453.3935546875
77,4666.9775390625
78,6300.35888671875
79,5569.70361328125
80,5241.46044921875
81,5517.47314453125
82,4857.95703125
83,5098.427734375
84,4159.58447265625
85,6026.048828125
86,4558.818359375
87,2883.084716796875
88,3800.587890625
89,4000.42431640625
90,3915.539794921875
91,4016.199951171875
92,5323.5283203125
93,2705.323486328125
94,4092.25634765625
95,3025.173828125
96,3569.784423828125
97,3189.51123046875
98,2491.722412109375
99,2545.43798828125
100,3524.489013671875
101,3792.589111328125
102,2545.73388671875
103,2312.28759765625
104,2749.070556640625
105,2423.57666015625
106,2592.712890625
107,2004.8785400390625
108,2477.742919921875
109,1832.87353515625
110,1678.8890380859375
111,1860.1016845703125
112,2277.0634765625
113,1637.7882080078125
114,2038.0655517578125
115,1506.9931640625
116,1543.705810546875
117,1407.61865234375
118,1181.416259765625
119,998.8536376953125
120,1256.5198974609375
121,1081.73583984375
122,789.7987670898438
123,759.0357055664062
124,908.587646484375
125,703.546630859375
126,794.2242431640625
127,791.0344848632812
128,480.7547302246094
129,767.628173828125
130,759.94140625
131,653.0660400390625
132,547.5498657226562
133,721.1009521484375
134,558.6304931640625
135,694.77392578125
136,596.4705810546875
137,538.1090087890625
138,413.9876708984375
139,408.04833984375
140,468.6507873535156
141,559.3389282226562
142,347.468505859375
143,429.2741394042969
144,286.2674560546875
145,435.781494140625
146,260.93109130859375
147,334.1380920410156
148,444.94537353515625
149,304.757080078125
150,292.44976806640625
151,288.9830322265625
152,272.951171875
153,207.64688110351562
154,220.2436981201172
155,221.22506713867188
156,239.8108367919922
