Iteration,Loss
0,10590.4658203125
1,9754.173828125
2,10731.8046875
3,10361.0126953125
4,9132.0712890625
5,10891.5341796875
6,11121.833984375
7,11504.548828125
8,8683.0283203125
9,13316.75
10,9336.3212890625
11,11178.7060546875
12,10774.2177734375
13,9818.37109375
14,9588.8671875
15,11575.166015625
16,8883.6376953125
17,9043.533203125
18,10034.1142578125
19,8426.2822265625
20,10530.01953125
21,7968.97802734375
22,9590.234375
23,10348.2373046875
24,8745.869140625
25,10286.201171875
26,10715.0263671875
27,10407.0185546875
28,10280.3740234375
29,10732.02734375
30,10056.8740234375
31,10284.38671875
32,10535.44921875
33,9522.53125
34,10095.2744140625
35,10991.7158203125
36,7973.9013671875
37,9937.8447265625
38,9493.0224609375
39,9179.5390625
40,10977.70703125
41,11703.310546875
42,11285.0068359375
43,13061.9736328125
44,9465.41796875
45,9504.5556640625
46,8844.34765625
47,9406.162109375
48,9120.5341796875
49,10412.236328125
50,8948.8515625
51,10590.771484375
52,6284.44873046875
53,8150.46630859375
54,8161.99951171875
55,8085.99462890625
56,8703.107421875
57,9116.5703125
58,8533.7412109375
59,8596.5576171875
60,9013.748046875
61,9591.40625
62,7923.11962890625
63,7663.95458984375
64,6104.5009765625
65,7060.13623046875
66,8143.4609375
67,8063.3818359375
68,8155.521484375
69,6370.68994140625
70,5695.20068359375
71,7150.29248046875
72,7281.6357421875
73,7007.037109375
74,6101.12109375
75,7583.75390625
76,7538.32958984375
77,8619.8505859375
78,7152.41796875
79,7516.00537109375
80,6363.89404296875
81,7021.8232421875
82,6456.31591796875
83,6685.1318359375
84,6115.93115234375
85,5746.15771484375
86,4789.4150390625
87,5222.8427734375
88,5606.74609375
89,3312.2548828125
90,5020.85498046875
91,5491.0126953125
92,5018.59130859375
93,3888.094482421875
94,3063.30712890625
95,3573.085205078125
96,4275.3447265625
97,4040.20556640625
98,4356.48974609375
99,3239.873046875
100,3912.59765625
101,3083.2958984375
102,2854.845947265625
103,3254.833251953125
104,4526.73486328125
105,3228.161376953125
106,3214.31396484375
107,2830.15380859375
108,3131.593017578125
109,3013.358154296875
110,3831.056396484375
111,3544.026123046875
112,3130.834716796875
113,2360.93603515625
114,2264.61474609375
115,3035.437255859375
116,2802.03515625
117,2561.798828125
118,3013.32666015625
119,2222.690673828125
120,4058.193115234375
121,2462.074951171875
122,2346.322998046875
123,2322.8681640625
124,3066.34521484375
125,1455.0257568359375
126,1828.0606689453125
127,2525.538818359375
128,2185.5419921875
129,1893.927978515625
130,1589.6048583984375
131,2211.3486328125
132,1442.4749755859375
133,1377.16357421875
134,1707.0791015625
135,1040.419677734375
136,1362.4591064453125
137,1240.20703125
138,1109.059814453125
139,1001.311279296875
140,776.1781005859375
141,1006.6744384765625
142,860.5187377929688
143,1070.825927734375
144,1052.8944091796875
145,1208.86328125
146,794.69873046875
147,723.2615356445312
148,826.2189331054688
149,823.8031616210938
150,586.8719482421875
151,584.0497436523438
152,769.8106079101562
153,664.9390258789062
154,668.1739501953125
155,725.1264038085938
156,656.6412353515625
157,636.7083129882812
158,700.4607543945312
159,505.13116455078125
160,667.9146728515625
161,641.654296875
162,544.3680419921875
163,393.1854553222656
164,696.2063598632812
165,476.9712219238281
166,498.5714416503906
167,387.1216735839844
168,497.05364990234375
169,432.59161376953125
170,469.738525390625
171,488.8245849609375
172,336.36639404296875
173,393.2288818359375
174,540.5911865234375
175,382.22821044921875
176,424.24896240234375
177,249.33360290527344
178,398.108642578125
179,285.9758605957031
180,341.9230041503906
181,321.5883483886719
182,302.81829833984375
183,322.74639892578125
184,398.7904052734375
185,280.5676574707031
186,353.13330078125
187,243.6102294921875
188,310.79156494140625
189,291.352294921875
190,315.0634765625
191,372.9310302734375
192,346.9565124511719
193,319.73876953125
194,315.4225769042969
195,272.1808776855469
196,295.907470703125
197,177.3945770263672
198,230.28961181640625
199,229.1095733642578
200,253.8910369873047
201,182.41220092773438
202,180.2348175048828
203,277.5758361816406
204,204.62313842773438
205,250.06451416015625
206,182.10086059570312
207,262.2112121582031
208,266.6389465332031
209,214.17379760742188
210,238.89736938476562
211,180.68609619140625
212,202.657470703125
213,196.94581604003906
214,181.32803344726562
215,171.1309051513672
216,181.39215087890625
217,193.5221710205078
218,176.8498077392578
219,217.39695739746094
220,123.5059814453125
221,204.33502197265625
222,170.98837280273438
223,158.8697509765625
224,162.73355102539062
225,151.2328338623047
226,151.41940307617188
227,155.71031188964844
228,143.98483276367188
229,175.924072265625
230,168.3477325439453
231,187.7718048095703
232,168.29884338378906
233,191.5348358154297
234,136.1232147216797
235,141.45458984375
236,214.5278778076172
237,231.7578887939453
238,188.33953857421875
239,118.60748291015625
240,167.5525360107422
241,217.7997283935547
242,213.52786254882812
243,174.0362091064453
244,124.11929321289062
245,145.1188201904297
246,217.1770782470703
247,189.8491668701172
248,92.85577392578125
249,146.54469299316406
250,202.18267822265625
251,120.9410171508789
252,128.02822875976562
253,125.40880584716797
254,162.5264129638672
255,144.86160278320312
256,108.46554565429688
257,98.0922622680664
258,124.0224838256836
259,104.11393737792969
260,95.79304504394531
261,83.3909912109375
262,97.13766479492188
263,107.14076232910156
264,90.39447021484375
265,89.7913589477539
266,94.73650360107422
267,101.86040496826172
268,92.55924987792969
269,92.08031463623047
270,110.28153228759766
271,95.5843505859375
272,104.00167083740234
273,103.77143859863281
274,92.19327545166016
275,94.7227783203125
276,78.55919647216797
277,84.61160278320312
278,84.28419494628906
279,67.76181030273438
280,87.26880645751953
281,73.94129943847656
282,84.18133544921875
283,72.98522186279297
284,80.51873016357422
285,78.6964340209961
286,80.83841705322266
287,86.56346130371094
288,72.00430297851562
289,80.46952056884766
290,68.81199645996094
291,102.9388656616211
292,79.42181396484375
293,72.3337631225586
294,67.87911224365234
295,81.16761016845703
296,79.98950958251953
297,82.43136596679688
298,65.97509002685547
299,82.29963684082031
300,69.17705535888672
301,89.73160552978516
302,66.46637725830078
303,80.57260131835938
304,62.38949966430664
305,73.4452896118164
306,60.648460388183594
307,65.80196380615234
308,80.1935043334961
309,105.72981262207031
310,66.27941131591797
311,58.40888214111328
312,82.33818817138672
313,103.07442474365234
314,55.08160400390625
315,60.10295104980469
316,84.57119750976562
317,97.1966323852539
318,59.40895080566406
319,69.34380340576172
320,90.10658264160156
321,71.75345611572266
322,84.45535278320312
323,65.22866821289062
324,59.29487991333008
325,59.42198944091797
326,78.70722198486328
327,61.667213439941406
328,62.47431182861328
329,61.381553649902344
330,61.99208068847656
331,58.29663848876953
332,46.69072723388672
333,56.111141204833984
334,61.406890869140625
335,49.184165954589844
336,57.5446891784668
337,55.4240608215332
338,62.45891571044922
339,62.553871154785156
340,48.61793899536133
341,52.71422576904297
342,50.174129486083984
343,50.380279541015625
344,47.44034957885742
345,56.048301696777344
346,55.95720291137695
347,49.85102081298828
348,42.78995895385742
349,43.1182861328125
350,43.6837272644043
351,47.54906463623047
352,37.30718231201172
353,42.27438735961914
354,45.390872955322266
355,49.17559051513672
356,49.368751525878906
357,46.661380767822266
358,44.23476028442383
359,40.39634323120117
360,40.98139572143555
361,44.75271224975586
362,44.45484161376953
363,45.51132583618164
364,50.316593170166016
365,40.677650451660156
366,49.44904327392578
367,45.06806945800781
368,35.61275863647461
369,38.06547546386719
370,35.945945739746094
371,38.06537628173828
372,33.55643844604492
373,37.77295684814453
374,36.45273208618164
375,36.6340446472168
376,40.2398681640625
377,37.22663497924805
378,38.31414794921875
379,37.491085052490234
380,37.92009353637695
381,34.390106201171875
382,33.94257736206055
383,38.406341552734375
384,34.529850006103516
385,31.44380760192871
386,30.750797271728516
387,36.72240447998047
388,41.92294692993164
389,27.776899337768555
390,31.218523025512695
391,30.966636657714844
392,34.21670150756836
393,30.80779266357422
394,37.942752838134766
395,31.751802444458008
396,37.2022819519043
397,30.425025939941406
398,34.76121139526367
399,31.931217193603516
400,29.303430557250977
401,31.026155471801758
402,28.16214370727539
403,35.2536506652832
404,32.1519660949707
405,31.240888595581055
406,41.528316497802734
407,28.79770278930664
408,26.168304443359375
409,28.724594116210938
410,33.09795379638672
411,27.821643829345703
412,37.01874542236328
413,32.5067253112793
414,35.13573455810547
415,33.5025749206543
416,28.2560977935791
417,28.869712829589844
418,26.537330627441406
419,29.976318359375
420,30.842836380004883
421,27.55333137512207
422,27.885807037353516
423,27.026681900024414
424,26.39800262451172
425,30.474760055541992
426,28.03340721130371
427,26.611637115478516
428,28.682254791259766
429,28.791662216186523
430,26.343151092529297
431,26.679603576660156
432,30.54710578918457
433,25.772281646728516
434,27.39948081970215
435,26.51123809814453
436,22.048240661621094
437,25.03990936279297
438,30.696048736572266
